timestamp,alpha,beta,gamma,accX,accY,accZ
1487690098066,76,5,2,-8.044815063476562,1.792205810546875,10.0242919921875
1487690098116,75,5,2,-7.87945556640625,2.107635498046875,9.971389770507812
1487690098166,76,4,1,-7.5830841064453125,2.0388336181640625,11.192535400390625
1487690098216,80,5,2,-5.650054931640625,1.204498291015625,11.58624267578125
1487690098266,88,6,1,-2.9764556884765625,0.020782470703125,9.504409790039062
1487690098316,95,7,-1,-1.6257171630859375,-0.660003662109375,10.20867919921875
1487690098366,104,8,-2,1.83221435546875,-1.6907501220703125,8.861190795898438
1487690098416,112,9,-2,3.167327880859375,-1.598175048828125,7.633392333984375
1487690098466,119,8,-4,7.942413330078125,-2.20855712890625,9.290985107421875
1487690098516,122,8,-4,8.8192138671875,-2.0307769775390625,8.397720336914062
1487690098567,122,7,-5,8.137405395507812,-1.75750732421875,9.758575439453125
1487690098616,118,7,-5,6.5994110107421875,-1.309600830078125,8.453445434570312
1487690098666,113,7,-5,3.3540496826171875,-1.06280517578125,9.720169067382812
1487690098717,104,7,-3,0.0220184326171875,-0.8447265625,9.800643920898438
1487690098770,96,7,-2,-1.9582672119140625,-0.17010498046875,9.549560546875
1487690098817,93,8,0,-3.357666015625,0.7177276611328125,9.478225708007812
1487690098866,87,8,2,-8.755584716796875,1.886444091796875,9.581222534179688
1487690098916,84,7,1,-7.3297882080078125,2.3282318115234375,11.514862060546875
1487690098966,84,8,2,-6.6398468017578125,2.1992034912109375,9.226226806640625
1487690099016,87,7,1,-5.06195068359375,1.715667724609375,9.334671020507812
1487690099066,91,7,1,-3.99993896484375,1.0290374755859375,11.12078857421875
1487690099116,96,8,1,-2.262664794921875,0.14593505859375,9.490966796875
1487690099166,102,9,0,-0.4795989990234375,0.2009735107421875,9.264236450195312
1487690099218,109,9,-1,1.991943359375,-0.1442718505859375,9.515884399414062
1487690099266,117,10,-1,6.069061279296875,-0.86761474609375,8.363433837890625
1487690099316,120,9,-2,8.310165405273438,-1.0892333984375,9.7462158203125
1487690099366,120,9,-2,8.310028076171875,-1.398101806640625,10.357955932617188
1487690099416,118,9,-2,7.416900634765625,-1.2372589111328125,9.395523071289062
1487690099466,113,10,-2,5.887298583984375,-2.0116119384765625,8.789306640625
1487690099516,102,9,0,0.1447296142578125,-2.163055419921875,9.659011840820312
1487690099566,90,8,0,-6.5284881591796875,-0.5873870849609375,10.304840087890625
1487690099617,82,8,0,-9.079864501953125,1.32037353515625,10.245895385742188
1487690099666,77,8,1,-9.771942138671875,2.1254730224609375,9.733917236328125
1487690099717,76,8,2,-9.0174560546875,2.5378570556640625,10.8465576171875
1487690099766,79,9,2,-7.5207061767578125,1.652923583984375,9.222213745117188
1487690099816,84,9,2,-5.6115264892578125,1.050933837890625,10.1163330078125
1487690099867,92,9,1,-3.286651611328125,0.3046722412109375,10.060592651367188
1487690099916,101,9,0,-0.7212677001953125,-0.758392333984375,8.765167236328125
1487690099966,111,9,-2,3.2165679931640625,-1.5064849853515625,8.809982299804688
1487690100016,119,8,-3,8.173324584960938,-2.932342529296875,9.617095947265625
1487690100066,124,8,-3,11.110504150390625,-3.2537384033203125,10.514556884765625
1487690100116,125,7,-4,10.425506591796875,-3.42034912109375,10.42767333984375
1487690100166,122,7,-5,9.439224243164062,-3.0757904052734375,9.784164428710938
1487690100216,115,8,-4,6.1793060302734375,-3.0152587890625,8.902877807617188
1487690100266,105,8,-3,1.8697052001953125,-3.118316650390625,9.12042236328125
1487690100316,90,7,-2,-6.1065521240234375,-0.7037811279296875,10.91522216796875
1487690100367,81,7,-2,-9.069168090820312,1.396331787109375,9.688613891601562
1487690100416,76,6,-2,-8.60296630859375,1.2816314697265625,11.234451293945312
1487690100466,74,6,-1,-9.719406127929688,1.7003021240234375,10.340789794921875
1487690100516,76,7,0,-7.069610595703125,1.1666717529296875,9.91314697265625
1487690100566,79,7,0,-5.8538970947265625,0.876739501953125,9.716461181640625
1487690100618,87,8,1,-4.40118408203125,0.235076904296875,9.7008056640625
1487690100666,95,8,1,-3.7871551513671875,0.0297698974609375,10.136032104492188
1487690100716,106,8,-1,-0.7472686767578125,-2.41082763671875,8.801239013671875
1487690100766,118,8,-2,6.7338409423828125,-3.5558624267578125,11.505157470703125
1487690100818,126,8,-3,12.7015380859375,-3.9977874755859375,9.925796508789062
1487690100866,127,7,-4,10.600128173828125,-3.6501617431640625,10.784576416015625
1487690100916,124,8,-4,8.81719970703125,-3.0474700927734375,8.356948852539062
1487690100967,119,9,-4,5.423583984375,-2.6776885986328125,8.01275634765625
1487690101016,110,9,-2,1.054840087890625,-2.3042449951171875,8.918258666992188
1487690101066,99,8,-1,-2.9089813232421875,-1.637908935546875,10.138427734375
1487690101116,89,7,1,-9.153472900390625,0.5796356201171875,11.059463500976562
1487690101167,83,8,3,-7.3426666259765625,1.6770172119140625,8.498397827148438
1487690101216,79,7,4,-9.991531372070312,1.9451141357421875,9.397308349609375
1487690101267,78,6,3,-9.973388671875,2.3215789794921875,11.018569946289062
1487690101317,81,7,4,-6.38372802734375,1.2115325927734375,9.967056274414062
